2.899999999999999800e-01 3.935461647179474554e-01
2.909999999999999809e-01 3.720568804347365033e-01
2.919999999999999818e-01 3.620003569620312556e-01
2.929999999999999827e-01 3.484349518042348937e-01
2.939999999999999836e-01 3.388670262906127162e-01
2.949999999999999845e-01 3.257170587427430375e-01
2.959999999999999853e-01 3.170586124413595219e-01
2.969999999999999862e-01 3.067117450414881263e-01
2.979999999999999871e-01 2.966173745153288799e-01
2.989999999999999880e-01 2.888417984443075737e-01
2.999999999999999889e-01 2.708687532400835263e-01
3.009999999999999898e-01 2.620902757832911933e-01
3.019999999999999907e-01 2.606715644768049511e-01
3.029999999999999916e-01 2.487253548443252305e-01
3.039999999999999925e-01 2.369827274575746490e-01
3.049999999999999933e-01 2.352869645135503562e-01
3.059999999999999942e-01 2.299175561610388163e-01
3.069999999999999951e-01 2.143247972920920563e-01
3.079999999999999960e-01 2.065792426893362510e-01
3.089999999999999969e-01 -6.133328590563538185e-01
3.099999999999999978e-01 -6.196545064136825820e-01
3.109999999999999987e-01 -6.234390706836691054e-01
3.119999999999999996e-01 -6.310646631507250692e-01
3.130000000000000004e-01 -6.369904614248360630e-01
3.140000000000000013e-01 -6.497808153627551153e-01
3.150000000000000022e-01 -6.518772211874165334e-01
3.160000000000000031e-01 -6.574982105268636356e-01
3.170000000000000040e-01 -6.600406920272045008e-01
3.180000000000000049e-01 -6.707766538533342926e-01
3.190000000000000058e-01 -6.795748950060200855e-01
3.200000000000000067e-01 -6.841428528976107870e-01
