2.000000000000000042e-03 -3.639853837204048352e-04
4.000000000000000083e-03 -1.645794968501760680e-03
6.000000000000000125e-03 -3.767844346778223552e-03
8.000000000000000167e-03 -6.628983618995836109e-03
1.000000000000000021e-02 -1.013197172983581681e-02
1.200000000000000025e-02 -1.418422428543123469e-02
1.400000000000000029e-02 -1.869173208911047851e-02
1.600000000000000033e-02 -2.354434163561276022e-02
1.800000000000000211e-02 -2.859706267951809405e-02
2.000000000000000389e-02 -3.365771319236013359e-02
2.199999999999999872e-02 -3.848850779350712625e-02
2.400000000000000050e-02 -4.282088671151492582e-02
2.600000000000000228e-02 -4.637722535833946336e-02
2.800000000000000405e-02 -4.889249574403636139e-02
2.999999999999999889e-02 -5.013132981604772470e-02
3.200000000000000067e-02 -4.989874997641062515e-02
3.400000000000000244e-02 -4.804483984382773576e-02
3.600000000000000422e-02 -4.446463336443379211e-02
3.800000000000000600e-02 -3.909476250793383900e-02
4.000000000000000083e-02 -3.190825267065887372e-02
4.200000000000000261e-02 -2.290853925961577539e-02
4.400000000000000439e-02 -1.212344468297966472e-02
4.599999999999999922e-02 4.004297659765187014e-04
4.800000000000000100e-02 1.460265753500637580e-02
5.000000000000000278e-02 3.041319420230975332e-02
5.200000000000000455e-02 4.775584056524617010e-02
5.400000000000000633e-02 6.655101697355217394e-02
5.600000000000000117e-02 8.671793064559638053e-02
5.800000000000000294e-02 1.081762262991372292e-01
6.000000000000000472e-02 1.308472085259285433e-01
6.199999999999999956e-02 1.546547167806854584e-01
6.400000000000000133e-02 1.795257237641521009e-01
6.600000000000000311e-02 2.053907172644092172e-01
6.800000000000000488e-02 2.321839152629870950e-01
7.000000000000000666e-02 2.598433548620269762e-01
7.200000000000000844e-02 2.883108875638805690e-01
7.400000000000001021e-02 3.175321066601420883e-01
7.599999999999999811e-02 3.474562268824427647e-01
7.799999999999999989e-02 3.780359319029338305e-01
8.000000000000000167e-02 4.092272016015638392e-01
