0.000000000000000000e+00 0.000000000000000000e+00 -5.540593052422458642e-03
0.000000000000000000e+00 2.418399152312290801e-01 -5.234761214884285814e-03
0.000000000000000000e+00 4.836798304624581601e-01 -5.079984357127085778e-03
0.000000000000000000e+00 7.255197456936872680e-01 -4.892740854508181685e-03
0.000000000000000000e+00 9.673596609249163203e-01 -4.542868848372236430e-03
0.000000000000000000e+00 1.209199576156145373e+00 -4.071105773882286588e-03
0.000000000000000000e+00 1.451039491387374536e+00 -3.527691331874987461e-03
0.000000000000000000e+00 1.692879406618603477e+00 -2.824843279215227820e-03
0.000000000000000000e+00 1.934719321849832641e+00 -2.088002898132566842e-03
0.000000000000000000e+00 2.176559237081061582e+00 -1.354340044461625021e-03
0.000000000000000000e+00 2.418399152312290745e+00 -4.684143037238778129e-04
0.000000000000000000e+00 2.660239067543519464e+00 8.988373803740503862e-04
0.000000000000000000e+00 2.902078982774749072e+00 3.031287636568901454e-03
0.000000000000000000e+00 3.143918898005978235e+00 6.069042511249205483e-03
0.000000000000000000e+00 3.385758813237206954e+00 9.845514357544276826e-03
0.000000000000000000e+00 3.627598728468436118e+00 1.179988162286724207e-02
0.000000000000000000e+00 3.869438643699665281e+00 9.587487710868617882e-03
0.000000000000000000e+00 4.111278558930894000e+00 6.025782712746131572e-03
0.000000000000000000e+00 4.353118474162123164e+00 3.041028627630807876e-03
0.000000000000000000e+00 4.594958389393352327e+00 8.022629166502644659e-04
0.000000000000000000e+00 4.836798304624581490e+00 -7.808146336435180896e-04
0.000000000000000000e+00 5.078638219855810654e+00 -1.940295197237646005e-03
0.000000000000000000e+00 5.320478135087038929e+00 -2.950559264452248462e-03
0.000000000000000000e+00 5.562318050318268980e+00 -3.921762095339133801e-03
0.000000000000000000e+00 5.804157965549498144e+00 -4.864744652886622209e-03
0.000000000000000000e+00 6.045997880780727307e+00 -5.635248559150817481e-03
0.000000000000000000e+00 6.287837796011956470e+00 -6.112741347244935591e-03
0.000000000000000000e+00 6.529677711243184746e+00 -6.289895922689884775e-03
0.000000000000000000e+00 6.771517626474413909e+00 -6.219991007635923379e-03
0.000000000000000000e+00 7.013357541705643072e+00 -5.942237420834327842e-03
2.094395102393195318e-01 -1.209199576156145400e-01 -5.936663334755377941e-03
2.094395102393195318e-01 1.209199576156145400e-01 -5.425745034537435459e-03
2.094395102393195318e-01 3.627598728468436340e-01 -5.011597335624717701e-03
